,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,is_male,is_female,deck,class_points,is_young_child,is_child,is_adult,is_older,class_1,class_2,class_3,deck_a,deck_b,deck_c,deck_d,deck_e,deck_f,deck_g,deck_t,deck_nan,embarked_c,embarked_q,embarked_s,parch_gt_0,parch_gt_1,parch_gt_2,predictor_2,predictor_3,predictor_4,will_survive,correct
789,790,0,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,79.2,B82 B84,C,True,False,B,3,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-54.16,0.45479963655767186,0.08588785199999999,True,False
790,791,0,3,"Keane, Mr. Andrew ""Andy""",male,,0,0,12460,7.75,,Q,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-293.45,-1.0622015921543944,-1.1825712609999999,False,True
791,792,0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,,S,True,False,,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-179.8,-0.5616236560340976,-0.893684203,False,True
792,793,0,3,"Sage, Miss. Stella Anna",female,,8,2,CA. 2343,69.55,,S,False,True,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,158.91,0.09186915116712226,-0.1041212719999999,False,True
793,794,0,1,"Hoyt, Mr. William Fisher",male,,0,0,PC 17600,30.6958,,C,True,False,,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-138.86084,-0.05222135164387895,-0.406118705,False,True
794,795,0,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.8958,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.42084,-1.2219985721832087,-1.338231534,False,True
795,796,0,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.4,-0.6909511545170487,-1.0159231770000001,False,True
796,797,1,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,D17,S,False,True,D,3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,315.18584,1.1664681701609643,0.82431052,True,True
797,798,1,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,,S,False,True,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,96.73666,-0.13490030493760688,-0.2515287719999999,False,False
798,799,0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,,C,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-283.55416,-0.8984326539568191,-1.0143308299999998,False,True
799,800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,24.15,,S,False,True,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,149.83,0.02946460732345685,-0.1041212719999999,False,True
800,801,0,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.4,-0.6909511545170487,-1.0159231770000001,False,True
801,802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,,S,False,True,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,220.25,0.5590032289783953,0.21818708500000006,True,True
802,803,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,B96 B98,S,True,False,B,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,34.0,0.5095227029548061,0.031633622,True,True
803,804,1,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,,C,True,False,,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,-183.29666,-0.46625641410289864,-0.59696566,False,False
804,805,1,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.605,-1.222461024538955,-1.338231534,False,False
805,806,0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.445,-1.222059241432312,-1.338231534,False,True
806,807,0,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,0.0,A36,S,True,False,A,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-140.0,-0.05289944499999999,-0.41310788600000004,False,True
807,808,0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.775,,S,False,True,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,96.555,-0.1353564794323118,-0.2515287719999999,False,True
808,809,0,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.4,-0.6909511545170487,-1.0159231770000001,False,True
809,810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,E8,S,False,True,E,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,320.62,1.1790908473284392,0.8189163190000001,True,True
810,811,0,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.4225,-1.2220027406829401,-1.338231534,False,True
811,812,0,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-300.17,-1.2138352434682098,-1.338231534,False,True
812,813,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.9,-0.6922067267253086,-1.0159231770000001,False,True
813,814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,,S,False,True,,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,201.255,0.36026526015866406,0.1658363980000001,True,False
814,815,0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.39,-1.2219211284894034,-1.338231534,False,True
815,816,0,1,"Fry, Mr. Richard",male,,0,0,112058,0.0,B102,S,True,False,B,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-90.0,0.10046818399999999,-0.238012852,False,True
816,817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,,S,False,True,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,96.58500000000001,-0.13528114509981617,-0.2515287719999999,False,True
817,818,0,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,,C,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,-157.59916,-0.19839775916477767,-0.5446149730000001,False,True
818,819,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,,S,True,False,,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.71,-1.2315109247026896,-1.338231534,False,True
819,820,0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,,S,True,False,,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,-199.42,-0.8714359079474868,-1.0685850600000002,False,True
820,821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,B69,S,False,True,B,3,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,378.7,1.3813806563805846,0.99609741,True,True
821,822,1,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.2675,-1.2216135132983796,-1.338231534,False,False
822,823,0,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,0.0,,S,True,False,,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-165.0,-0.39209792199999993,-0.730019409,False,True
823,824,1,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,E121,S,False,True,E,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,222.495,0.49024936348588344,0.35811169400000004,True,True
824,825,0,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,,S,True,False,,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-197.0625,-0.7921634915272082,-0.920866364,False,True
825,826,0,3,"Flynn, Mr. John",male,,0,0,368323,6.95,,Q,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-293.61,-1.0626033752610375,-1.1825712609999999,False,True
826,827,0,3,"Lam, Mr. Len",male,,0,0,1601,56.4958,,S,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-293.70083999999997,-1.1970306994546374,-1.338231534,False,True
827,828,1,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0042,,C,True,False,,2,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,-107.59916000000001,0.14648576237688893,-0.274657303,False,False
828,829,1,3,"McCormack, Mr. Thomas Joseph",male,,0,0,367228,7.75,,Q,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-293.45,-1.0622015921543944,-1.1825712609999999,False,False
829,830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,B28,,False,True,B,3,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,336.0,1.373663750664315,1.004350183,True,True
830,831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,,C,False,True,,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,167.89084,0.3102819223500518,0.194610906,True,True
831,832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,,S,True,False,,2,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-131.25,-0.2609490306463844,-0.598558007,False,False
832,833,0,3,"Saad, Mr. Amin",male,,0,0,2671,7.2292,,C,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-283.55416,-0.897873104956819,-1.0143308299999998,False,True
833,834,0,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.42916,-1.2220194649047542,-1.338231534,False,True
834,835,0,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.34,-1.2217955712685773,-1.338231534,False,True
835,836,1,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,83.1583,E49,C,False,True,E,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,396.63166,1.6791000989381206,1.290224523,True,True
836,837,0,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.2675,-1.2216135132983796,-1.338231534,False,True
837,838,0,3,"Sirota, Mr. Maurice",male,,0,0,392092,8.05,,S,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.39,-1.2213615794894033,-1.338231534,False,True
838,839,1,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-293.70083999999997,-1.1975902484546375,-1.338231534,False,False
839,840,1,1,"Marechal, Mr. Pierre",male,,0,0,11774,29.7,C47,C,True,False,C,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-64.06,0.37884216683412697,0.025444932999999975,True,True
840,841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.415,-1.2219839070998162,-1.338231534,False,True
841,842,0,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,,S,True,False,,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-182.9,-0.5694082037253085,-0.893684203,False,True
842,843,1,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,,C,False,True,,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,261.2,1.0340746393824223,0.680584057,True,True
843,844,0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,,C,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-283.7125,-0.8988302685637309,-1.0143308299999998,False,True
844,845,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,,S,True,False,,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-253.2675,-1.0988149902983797,-1.2159925600000001,False,True
845,846,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,,S,True,False,,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.49,-1.2309584729310552,-1.338231534,False,True
846,847,0,3,"Sage, Mr. Douglas Bullen",male,,8,2,CA. 2343,69.55,,S,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,-241.08999999999997,-0.9948336108328779,-1.190824034,False,True
847,848,0,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,,C,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-283.42084,-0.8980978681832087,-1.0143308299999998,False,True
